cuda_device : 4
eos_m_token : EOS_M
beam_len_bonus : 0.5
mode : test
m : TSD
prev_z_method : separate
dataset : usr
seed : 0
vocab_size : 8000
embedding_size : 50
hidden_size : 50
lr : 0.003
lr_decay : 0.5
layer_num : 1
z_length : 16
max_ts : 50
early_stop_count : 5
cuda : True
degree_size : 1
split : (1, 1, 0)
root_dir : /Users/ahmedlokma/Desktop/user-simulator-master/sequicity_user
model_path : /Users/ahmedlokma/Desktop/user-simulator-master/sequicity_user/models/Guc.pkl
result_path : /Users/ahmedlokma/Desktop/user-simulator-master/sequicity_user/results/Guc2.csv
vocab_path : /Users/ahmedlokma/Desktop/user-simulator-master/sequicity_user/vocab/vocab-Guc2.pkl
data : /Users/ahmedlokma/Desktop/user-simulator-master/data/multiwoz-master/data/multi-woz/Guc_Dataset_Dialogue_act22.json
entity : /Users/ahmedlokma/Desktop/user-simulator-master/data/multiwoz-master/data/multi-woz/Guc_Dataset_Entity_Sorted22.json
db : /Users/ahmedlokma/Desktop/user-simulator-master/data/multiwoz-master/data/multi-woz/Guc_Dataset22.json
glove_path : ../sequicity/data/glove/glove.6B.50d.txt
batch_size : 32
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
spv_proportion : 100
new_vocab : True
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
47,0,<unk>,ITEM_-4358 ITEM_-4678 ITEM_-4390 ITEM_-3428 ITEM_-4678 ITEM_-4390 ITEM_-3428 ITEM_-4678 ITEM_-4390 ITEM_-3428 ITEM_-4678 ITEM_-4390 ITEM_-3428 ITEM_-4678 ITEM_-4390 ITEM_-3428,study for finals <unk> <unk>,How to study for finals?,how to study for finals ?,2,7,True
82,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,summer courses graded <unk> <unk>,How are summer courses graded?,how are summer courses graded ?,2,7,True
15,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,plagirism <unk> <unk>,What is plagirism?,what is plagirism ?,2,5,True
56,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,studying tips <unk> <unk>,Do you have any studying tips?,do you have any studying tips ?,2,8,True
22,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa equivilant <unk> <unk>,What is the gpa equivilant to an C- ?,what is the gpa equivilant to an f ?,2,10,True
77,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,summer courses rules <unk> <unk>,What are summer courses rules?,what are summer courses rules ?,2,7,True
55,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,studying tips <unk> <unk>,Do you have any studying tips?,are there any studying tips ?,2,7,True
78,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,apply to a summer course <unk> <unk>,Where can I apply to a summer course?,where can i apply to a summer course ?,2,10,True
71,0,<unk>,ITEM_-4358 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,attend lectures in summer <unk> <unk>,Do I need to attend lectures in summer?,do i need to attend lectures in summer ?,2,10,True
34,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,What is the internships duration needed from a Management student?,how long do an internship has to be ?,2,10,True
2,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,cv <unk> <unk>,Where can I have my cv reviewed?,where can i have my cv reviewed ?,2,9,True
31,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U ITEM_-2204 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U ITEM_-2204,internships <unk> <unk>,Is it a must to do an internship?,is it a must to do an internship ?,2,10,True
24,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa equivilant <unk> <unk>,What is the gpa equivilant to an C- ?,what is the gpa equivilant to an c- ?,2,10,True
42,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,completed an intenship <unk> <unk>,How to tell the university that I have completed an intenship?,how to tell the university that i have completed an intenship ?,2,13,True
62,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,get out of probation <unk> <unk>,Is it easy to get out of probation?,is it easy to get out of probation ?,2,10,True
14,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,plagirism <unk> <unk>,Does having a conversation with a colleague about the project considered plagirism?,does having a conversation with a colleague about the project considered plagirism ?,2,14,True
41,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,submit an internship <unk> <unk>,How to submit an internship?,how to submit an internship ?,2,7,True
88,0,<unk>,ITEM_-4358 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,apply for semester abroad in berlin <unk> <unk>,How to apply for semester abroad in Berlin?,how to apply for semester abroad in berlin ?,2,10,True
45,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,avoid plagirirsm <unk> <unk>,How to avoid plagirirsm?,how to avoid plagirirsm ?,2,6,True
63,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,probation student graduate on time <unk> <unk>,Can a probation student graduate on time?,can a probation student graduate on time ?,2,9,True
57,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,advising <unk> <unk>,What is advising?,what is advising ?,2,5,True
84,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,maximum credt hours offered in summer <unk> <unk>,What is the maximum credt hours offered in summer?,what is the maximum credt hours offered in summer ?,2,11,True
74,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,attendance calculated in summer <unk> <unk>,how is the attendance calculated in summer?,how is the attendance calculated in summer ?,2,9,True
53,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,study in the guc <unk> <unk>,How to study in the guc?,how to study in the guc ?,2,8,True
75,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,courses offered in summer <unk> <unk>,What are the courses offered in summer?,what are the courses offered in summer ?,2,9,True
27,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,Where can I find internships as an undergrad?,where can i find internships as an undergrad ?,2,10,True
30,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,How to get accepted in internships?,how to get accepted in internships ?,2,8,True
66,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,probation students pay extra <unk> <unk>,Do probation students pay extra?,do probation students pay extra ?,2,7,True
35,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,What is the internships duration needed from an Engineering student?,what is the internships duration needed from an engineering student ?,2,12,True
67,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa a student gets to become under probation <unk> <unk>,What is the gpa a student gets to become under probation?,what is the gpa a student gets to become under probation ?,2,13,True
50,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,pass my midterms <unk> <unk>,How to pass my midterms?,how to pass my midterms ?,2,7,True
69,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,attendance works in summer <unk> <unk>,How attendance works in summer?,how attendance works in summer ?,2,7,True
10,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,side projects <unk> <unk>,Is it important to have side projects?,is it important to have side projects ?,2,9,True
4,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,cv <unk> <unk>,How to compensate for the lack of work experience in my cv?,what information is important to write in the cv ?,2,11,True
19,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa equivilant <unk> <unk>,What is the gpa equivilant to an C- ?,what is the gpa equivilant to an b+ ?,2,10,True
16,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa equivilant <unk> <unk>,What is the gpa equivilant to an C- ?,what is the gpa equivilant to an a ?,2,10,True
86,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,long is a summer round <unk> <unk>,How long is a summer round ?,how long is a summer round ?,2,8,True
11,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,copy <unk> <unk>,Can I copy a project solution from an online resource?,what happens if i copy an assignment ?,2,9,True
8,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,free time <unk> <unk>,What projects can I do in my free time?,what projects can i do in my free time ?,2,11,True
60,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,get out of probation <unk> <unk>,How to get out of probation?,how to get out of probation ?,2,8,True
54,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,achieve good grades <unk> <unk>,How to achieve good grades?,how to achieve good grades ?,2,7,True
37,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,What is the internships duration needed from an Appiled Arts student?,what is the internships duration needed from an appiled arts student ?,2,13,True
70,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,absences i get in summer <unk> <unk>,How many absences I get in summer?,how many absences i get in summer ?,2,9,True
5,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,cv <unk> <unk>,How does a good cv look like?,how does a good cv look like ?,2,9,True
25,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa grade calculated <unk> <unk>,How is the gpa grade calculated?,how is the gpa grade calculated ?,2,8,True
87,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,summer semester duration <unk> <unk>,What is the the summer semester duration?,what is the the summer semester duration ?,2,9,True
49,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,studying for midterms <unk> <unk>,I need assistance studying for midterms?,i need assistance studying for midterms ?,2,8,True
46,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,study for midterms <unk> <unk>,How to study for midterms?,how to study for midterms ?,2,7,True
12,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,copy <unk> <unk>,Can I copy a project solution from an online resource?,can i copy a project solution from an online resource ?,2,12,True
48,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,studying for finals <unk> <unk>,I need help studying for finals?,i need help studying for finals ?,2,8,True
7,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,side projects <unk> <unk>,Is it important to have side projects?,is it important to have side projects ?,2,9,True
1,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,cv <unk> <unk>,How to compensate for the lack of work experience in my cv?,how to make my cv ?,2,7,True
89,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,apply for berlin semester abroad <unk> <unk>,Where to apply for Berlin semester abroad?,where to apply for berlin semester abroad ?,2,9,True
43,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,submit the internship report <unk> <unk>,Where to submit the internship report?,where to submit the internship report ?,2,8,True
38,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,What is the internships duration needed from a pharmacy student?,what is the internships duration needed from a pharmacy student ?,2,12,True
65,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,probation <unk> <unk>,What is probation?,what is probation ?,2,5,True
40,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,completing an internship <unk> <unk>,What to do after completing an internship?,what to do after completing an internship ?,2,9,True
36,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,What is the internships duration needed from a Management student?,what is the internships duration needed from an met student ?,2,12,True
83,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,grading in summer different <unk> <unk>,Is grading in summer different?,is grading in summer different ?,2,7,True
64,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,tips to leave probation <unk> <unk>,Ant tips to leave probation?,ant tips to leave probation ?,2,7,True
44,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,submit the internship report <unk> <unk>,How to fill out and submit the internship report?,how to fill out and submit the internship report ?,2,11,True
9,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,free time <unk> <unk>,How to make value of my free time?,how to make value of my free time ?,2,10,True
61,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,get out of probation <unk> <unk>,Help me get out of probation?,help me get out of probation ?,2,8,True
6,0,<unk>,ITEM_-4358 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,cv <unk> <unk>,How to compensate for the lack of work experience in my cv?,how to compensate for the lack of work experience in my cv ?,2,14,True
3,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,cv <unk> <unk>,I need help making my cv?,i need help making my cv ?,2,8,True
52,0,<unk>,ITEM_-31 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,study <unk> <unk>,How to study?,how to study ?,2,5,True
